MovieID,List Index,Title,Genres
3555,3486,U-571 (2000),Action|Thriller
3556,3487,"Virgin Suicides, The (1999)",Comedy|Drama
3557,3488,Jennifer 8 (1992),Thriller
3558,3489,"Law, The (Le Legge) (1958)",Drama
3559,3490,Limelight (1952),Drama
3560,3491,Phantom Love (Ai No Borei) (1978),Drama
3561,3492,Stacy's Knights (1982),Drama
3562,3493,Committed (2000),Comedy|Drama
3563,3494,"Crow: Salvation, The (2000)",Action|Horror
3564,3495,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy
3565,3496,Where the Heart Is (2000),Comedy|Drama
3566,3497,"Big Kahuna, The (2000)",Comedy|Drama
3567,3498,Bossa Nova (1999),Comedy
3568,3499,Smiling Fish and Goat on Fire (1999),Drama
3569,3500,"Idiots, The (Idioterne) (1998)",Comedy|Drama
3570,3501,"Last September, The (1999)",Drama
3571,3502,Time Code (2000),Drama
3572,3503,Carnosaur (1993),Horror|Sci-Fi
3573,3504,Carnosaur 2 (1995),Horror|Sci-Fi
3574,3505,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
3575,3506,Defying Gravity (1997),Drama
3576,3507,"Hidden, The (1987)",Action|Horror|Sci-Fi
3577,3508,Two Moon Juction (1988),Drama
3578,3509,Gladiator (2000),Action|Drama
3579,3510,I Dreamed of Africa (2000),Drama
3580,3511,Up at the Villa (2000),Drama
3581,3512,Human Traffic (1999),Drama
3582,3513,"Jails, Hospitals & Hip-Hop (2000)",Drama
3583,3514,Black Tights (Les Collants Noirs) (1960),Drama
3584,3515,Breathless (1983),Action|Drama|Romance|Thriller
3585,3516,"Great Locomotive Chase, The (1956)",Adventure|War
3586,3517,"Idolmaker, The (1980)",Drama
3587,3518,Inferno (1980),Horror
3588,3519,"King of Marvin Gardens, The (1972)",Crime|Drama
3589,3520,"Kill, Baby... Kill! (Operazione Paura) (1966)",Horror
3590,3521,"Lords of Flatbush, The (1974)",Comedy
3591,3522,Mr. Mom (1983),Comedy|Drama
3592,3523,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi
3593,3524,Battlefield Earth (2000),Action|Sci-Fi
3594,3525,Center Stage (2000),Drama
3595,3526,Held Up (2000),Comedy
3596,3527,Screwed (2000),Comedy
3597,3528,Whipped (2000),Comedy
3598,3529,Hamlet (2000),Drama
3599,3530,Anchors Aweigh (1945),Comedy|Musical
3600,3531,Blue Hawaii (1961),Comedy|Musical
3601,3532,"Castaway Cowboy, The (1974)",Comedy|Western
3602,3533,G. I. Blues (1960),Musical
3603,3534,"Gay Deceivers, The (1969)",Comedy
3604,3535,Gypsy (1962),Musical
3605,3536,King Creole (1958),Drama|Musical
3606,3537,On the Town (1949),Musical
3607,3538,One Little Indian (1973),Comedy|Drama|Western
3608,3539,Pee-wee's Big Adventure (1985),Comedy
3609,3540,Regret to Inform (1998),Documentary
3610,3541,Roustabout (1964),Musical
3611,3542,Saludos Amigos (1943),Animation|Children's|Comedy
3612,3543,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
3613,3544,Things Change (1988),Comedy
3614,3545,Honeymoon in Vegas (1992),Comedy|Romance
3615,3546,Dinosaur (2000),Animation|Children's
3616,3547,Loser (2000),Comedy|Romance
3617,3548,Road Trip (2000),Comedy
3618,3549,Small Time Crooks (2000),Comedy
3619,3550,"Hollywood Knights, The (1980)",Comedy
3620,3551,"Myth of Fingerprints, The (1997)",Comedy|Drama
3621,3552,Possession (1981),Drama|Horror
3622,3553,"Twelve Chairs, The (1970)",Comedy
3623,3554,Mission: Impossible 2 (2000),Action|Thriller
3624,3555,Shanghai Noon (2000),Action
3625,3556,Better Living Through Circuitry (1999),Documentary
3626,3557,8 1/2 Women (1999),Comedy
3627,3558,Carnival of Souls (1962),Horror|Thriller
3628,3559,Flying Tigers (1942),Action|Drama|War
3629,3560,"Gold Rush, The (1925)",Comedy
3630,3561,"House of Exorcism, The (La Casa dell'esorcismo) (1974)",Horror
3631,3562,It's in the Water (1998),Comedy
3632,3563,Monsieur Verdoux (1947),Comedy
3633,3564,On Her Majesty's Secret Service (1969),Action
3634,3565,Seven Days in May (1964),Thriller
3635,3566,"Spy Who Loved Me, The (1977)",Action
3636,3567,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
3637,3568,Vagabond (Sans toit ni loi) (1985),Drama
3638,3569,Moonraker (1979),Action|Romance|Sci-Fi
3639,3570,"Man with the Golden Gun, The (1974)",Action
3640,3571,"King in New York, A (1957)",Comedy|Drama
3641,3572,"Woman of Paris, A (1923)",Drama
3642,3573,In Old California (1942),Western
3643,3574,"Fighting Seabees, The (1944)",Action|Drama|War
3644,3575,Dark Command (1940),Western
3645,3576,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama
3646,3577,Big Momma's House (2000),Comedy
3647,3578,Running Free (2000),Drama
3648,3579,"Abominable Snowman, The (1957)",Horror|Sci-Fi
3649,3580,American Gigolo (1980),Drama
3650,3581,Anguish (Angustia) (1986),Horror
3651,3582,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror
3652,3583,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror
3653,3584,"Endless Summer, The (1966)",Documentary
3654,3585,"Guns of Navarone, The (1961)",Action|Drama|War
3655,3586,Blow-Out (La Grande Bouffe) (1973),Drama
3656,3587,Lured (1947),Crime
3657,3588,Pandora and the Flying Dutchman (1951),Drama
3658,3589,Quatermass and the Pit (1967),Sci-Fi
3659,3590,Quatermass II (1957),Sci-Fi|Thriller
3660,3591,Puppet Master (1989),Horror|Sci-Fi|Thriller
3661,3592,Puppet Master II (1990),Horror|Sci-Fi|Thriller
3662,3593,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
3663,3594,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
3664,3595,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
3665,3596,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller
3666,3597,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller
3667,3598,Rent-A-Cop (1988),Action|Comedy
3668,3599,Romeo and Juliet (1968),Drama|Romance
3669,3600,Stay Tuned (1992),Comedy
3670,3601,"Story of G.I. Joe, The (1945)",War
3671,3602,Blazing Saddles (1974),Comedy|Western
3672,3603,Benji (1974),Adventure|Children's
3673,3604,Benji the Hunted (1987),Adventure|Children's
3674,3605,For the Love of Benji (1977),Adventure|Children's
3675,3606,White Christmas (1954),Musical
3676,3607,Eraserhead (1977),Drama|Horror
3677,3608,Baraka (1992),Documentary
3678,3609,"Man with the Golden Arm, The (1955)",Drama
3679,3610,"Decline of Western Civilization, The (1981)",Documentary
3680,3611,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
3681,3612,For a Few Dollars More (1965),Western
3682,3613,Magnum Force (1973),Western
3683,3614,Blood Simple (1984),Drama|Film-Noir
3684,3615,"Fabulous Baker Boys, The (1989)",Drama|Romance
3685,3616,Prizzi's Honor (1985),Comedy|Drama|Romance
3686,3617,Flatliners (1990),Thriller
3687,3618,Light Years (1988),Sci-Fi
3688,3619,Porky's (1981),Comedy
3689,3620,Porky's II: The Next Day (1983),Comedy
3690,3621,Porky's Revenge (1985),Comedy
3691,3622,Private School (1983),Comedy
3692,3623,Class of Nuke 'Em High (1986),Comedy|Horror
3693,3624,"Toxic Avenger, The (1985)",Comedy|Horror
3694,3625,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
3695,3626,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
3696,3627,Night of the Creeps (1986),Comedy|Horror|Sci-Fi
3697,3628,Predator 2 (1990),Action|Sci-Fi|Thriller
3698,3629,"Running Man, The (1987)",Action|Adventure|Sci-Fi
3699,3630,Starman (1984),Adventure|Drama|Romance|Sci-Fi
3700,3631,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
3701,3632,Alien Nation (1988),Crime|Drama|Sci-Fi
3702,3633,Mad Max (1979),Action|Sci-Fi
3703,3634,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
3704,3635,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi
3705,3636,Bird on a Wire (1990),Action|Adventure|Romance|Thriller
3706,3637,Angel Heart (1987),Film-Noir|Mystery|Thriller
3707,3638,Nine 1/2 Weeks (1986),Drama
3708,3639,Firestarter (1984),Horror|Thriller
3709,3640,Sleepwalkers (1992),Horror
3710,3641,Action Jackson (1988),Action|Comedy
3711,3642,Sarafina! (1992),Drama
3712,3643,Soapdish (1991),Comedy
3713,3644,"Long Walk Home, The (1990)",Drama
3714,3645,Clara's Heart (1988),Drama
3715,3646,Burglar (1987),Comedy
3716,3647,Fatal Beauty (1987),Action|Crime
3717,3648,Gone in 60 Seconds (2000),Action|Crime
3718,3649,American Pimp (1999),Documentary
3719,3650,Love's Labour's Lost (2000),Comedy|Romance
3720,3651,Sunshine (1999),Drama
3721,3652,Trixie (1999),Comedy
3722,3653,Live Virgin (1999),Comedy
3723,3654,Hamlet (1990),Drama
3724,3655,Coming Home (1978),Drama|War
3725,3656,American Pop (1981),Animation|Musical
3726,3657,Assault on Precinct 13 (1976),Action|Thriller
3727,3658,Near Dark (1987),Comedy|Horror
3728,3659,One False Move (1991),Thriller
3729,3660,Shaft (1971),Action|Crime
3730,3661,"Conversation, The (1974)",Drama|Mystery
3731,3662,Cutter's Way (1981),Drama|Thriller
3732,3663,"Fury, The (1978)",Horror
3733,3664,"Paper Chase, The (1973)",Drama
3734,3665,Prince of the City (1981),Drama
3735,3666,Serpico (1973),Crime|Drama
3736,3667,"Big Carnival, The (1951)",Drama
3737,3668,Lonely Are the Brave (1962),Drama|Western
3738,3669,"Sugarland Express, The (1974)",Drama
3739,3670,Trouble in Paradise (1932),Comedy|Romance
3740,3671,Big Trouble in Little China (1986),Action|Comedy
3741,3672,Badlands (1973),Crime|Drama
3742,3673,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War
3743,3674,Boys and Girls (2000),Comedy|Romance
3744,3675,Shaft (2000),Action|Crime
3745,3676,Titan A.E. (2000),Adventure|Animation|Sci-Fi
3746,3677,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
3747,3678,Jesus' Son (1999),Drama
3748,3679,"Match, The (1999)",Comedy|Romance
3749,3680,Time Regained (Le Temps Retrouvé) (1999),Drama
3750,3681,Boricua's Bond (2000),Drama
3751,3682,Chicken Run (2000),Animation|Children's|Comedy
3752,3683,"Me, Myself and Irene (2000)",Comedy
3753,3684,"Patriot, The (2000)",Action|Drama|War
3754,3685,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy
3755,3686,"Perfect Storm, The (2000)",Action|Adventure|Thriller
3756,3687,"Golden Bowl, The (2000)",Drama
3757,3688,Asylum (1972),Horror
3758,3689,Communion (1989),Drama|Sci-Fi|Thriller
3759,3690,Fun and Fancy Free (1947),Animation|Children's|Musical
3760,3691,"Kentucky Fried Movie, The (1977)",Comedy
3761,3692,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama
3762,3693,Daughter of Dr. Jeckyll (1957),Horror
3763,3694,F/X (1986),Action|Crime|Thriller
3764,3695,F/X 2 (1992),Action|Crime|Thriller
3765,3696,"Hot Spot, The (1990)",Drama|Romance
3766,3697,Missing in Action (1984),Action|War
3767,3698,Missing in Action 2: The Beginning (1985),Action|War
3768,3699,Braddock: Missing in Action III (1988),Action|War
3769,3700,Thunderbolt and Lightfoot (1974),Action
3770,3701,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller
3771,3702,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
3772,3703,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),Horror
3773,3704,House Party (1990),Comedy
3774,3705,House Party 2 (1991),Comedy
3775,3706,Make Mine Music (1946),Animation|Children's|Musical
3776,3707,Melody Time (1948),Animation|Children's|Musical
3777,3708,Nekromantik (1987),Comedy|Horror
3778,3709,On Our Merry Way (1948),Comedy|Drama
3779,3710,Project Moon Base (1953),Sci-Fi
3780,3711,Rocketship X-M (1950),Sci-Fi
3781,3712,Shaft in Africa (1973),Action|Crime
3782,3713,Shaft's Big Score! (1972),Action|Crime
3783,3714,Croupier (1998),Crime|Drama
3784,3715,"Kid, The (2000)",Comedy
3785,3716,Scary Movie (2000),Comedy|Horror
3786,3717,But I'm a Cheerleader (1999),Comedy
3787,3718,Shower (Xizhao) (1999),Comedy
3788,3719,Blowup (1966),Drama|Mystery
3789,3720,"Pawnbroker, The (1965)",Drama
3790,3721,Groove (2000),Drama
3791,3722,Footloose (1984),Drama
3792,3723,Duel in the Sun (1946),Western
3793,3724,X-Men (2000),Action|Sci-Fi
3794,3725,Chuck & Buck (2000),Comedy|Drama
3795,3726,"Five Senses, The (1999)",Drama
3796,3727,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller
3797,3728,"In Crowd, The (2000)",Thriller
3798,3729,What Lies Beneath (2000),Thriller
3799,3730,Pokémon the Movie 2000 (2000),Animation|Children's
3800,3731,Criminal Lovers (Les Amants Criminels) (1999),Drama|Romance
3801,3732,Anatomy of a Murder (1959),Drama|Mystery
3802,3733,Freejack (1992),Action|Sci-Fi
3803,3734,Greaser's Palace (1972),Drama
3804,3735,H.O.T.S. (1979),Comedy
3805,3736,Knightriders (1981),Action|Adventure|Drama
3806,3737,MacKenna's Gold (1969),Western
3807,3738,Sinbad and the Eye of the Tiger (1977),Action|Adventure
3808,3739,Two Women (La Ciociara) (1961),Drama|War
3809,3740,What About Bob? (1991),Comedy
3810,3741,White Sands (1992),Drama|Thriller
3811,3742,Breaker Morant (1980),Drama|War
3812,3743,Everything You Always Wanted to Know About Sex (1972),Comedy
3813,3744,Interiors (1978),Drama
3814,3745,Love and Death (1975),Comedy
3816,3746,"Official Story, The (La Historia Oficial) (1985)",Drama
3817,3747,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama
3818,3748,Pot O' Gold (1941),Comedy|Musical
3819,3749,Tampopo (1986),Comedy
3820,3750,Thomas and the Magic Railroad (2000),Children's
3821,3751,Nutty Professor II: The Klumps (2000),Comedy
3822,3752,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance
3823,3753,Wonderland (1999),Drama
3824,3754,Autumn in New York (2000),Drama|Romance
3825,3755,Coyote Ugly (2000),Drama
3826,3756,Hollow Man (2000),Horror|Sci-Fi|Thriller
3827,3757,Space Cowboys (2000),Action|Sci-Fi
3828,3758,Better Living (1998),Comedy
3829,3759,Mad About Mambo (2000),Comedy|Romance
3830,3760,Psycho Beach Party (2000),Comedy|Horror|Thriller
3831,3761,Saving Grace (2000),Comedy
3832,3762,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror
3833,3763,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi
3834,3764,Bronco Billy (1980),Adventure|Drama|Romance
3835,3765,"Crush, The (1993)",Thriller
3836,3766,Kelly's Heroes (1970),Action|Comedy|War
3837,3767,Phantasm II (1988),Horror
3838,3768,Phantasm III: Lord of the Dead (1994),Horror
3839,3769,Phantasm IV: Oblivion (1998),Horror
3840,3770,Pumpkinhead (1988),Horror
3841,3771,Air America (1990),Action|Comedy
3842,3772,Make Them Die Slowly (Cannibal Ferox) (1980),Horror
3843,3773,Sleepaway Camp (1983),Horror
3844,3774,Steel Magnolias (1989),Drama
3845,3775,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),Drama
3846,3776,Easy Money (1983),Comedy
3847,3777,"Ilsa, She Wolf of the SS (1974)",Horror
3848,3778,Silent Fall (1994),Drama|Thriller
3849,3779,"Spiral Staircase, The (1946)",Thriller
3850,3780,Whatever Happened to Aunt Alice? (1969),Crime|Thriller
3851,3781,I'm the One That I Want (2000),Comedy
3852,3782,"Tao of Steve, The (2000)",Comedy
3853,3783,"Tic Code, The (1998)",Drama
3854,3784,Aimée & Jaguar (1999),Drama|Romance
3855,3785,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance
3856,3786,Autumn Heart (1999),Drama
3857,3787,Bless the Child (2000),Thriller
3858,3788,Cecil B. Demented (2000),Comedy
3859,3789,"Eyes of Tammy Faye, The (2000)",Documentary
3860,3790,"Opportunists, The (1999)",Crime
3861,3791,"Replacements, The (2000)",Comedy
3862,3792,About Adam (2000),Comedy
3863,3793,"Cell, The (2000)",Sci-Fi|Thriller
3864,3794,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
3865,3795,"Original Kings of Comedy, The (2000)",Comedy|Documentary
3866,3796,Sunset Strip (2000),Comedy
3867,3797,All the Rage (a.k.a. It's the Rage) (1999),Drama
3868,3798,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy
3869,3799,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
3870,3800,Our Town (1940),Drama
3871,3801,Shane (1953),Drama|Western
3872,3802,"Suddenly, Last Summer (1959)",Drama
3873,3803,Cat Ballou (1965),Comedy|Western
3874,3804,"Couch in New York, A (1996)",Comedy|Romance
3875,3805,"Devil Rides Out, The (1968)",Horror
3876,3806,Jerry & Tom (1998),Drama
3877,3807,Supergirl (1984),Action|Adventure|Fantasy
3878,3808,X: The Unknown (1956),Sci-Fi
3879,3809,"Art of War, The (2000)",Action
3880,3810,"Ballad of Ramblin' Jack, The (2000)",Documentary
3881,3811,Bittersweet Motel (2000),Documentary
3882,3812,Bring It On (2000),Comedy
3883,3813,Catfish in Black Bean Sauce (2000),Comedy|Drama
3884,3814,"Crew, The (2000)",Comedy
3885,3815,Love & Sex (2000),Comedy|Romance
3886,3816,Steal This Movie! (2000),Drama
3887,3817,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
3888,3818,Skipped Parts (2000),Drama|Romance
3889,3819,Highlander: Endgame (2000),Action|Adventure|Fantasy
3890,3820,Back Stage (2000),Documentary
3891,3821,Turn It Up (2000),Crime|Drama
3892,3822,Anatomy (Anatomie) (2000),Horror
3893,3823,Nurse Betty (2000),Comedy|Thriller
3894,3824,Solas (1999),Drama
3895,3825,"Watcher, The (2000)",Crime|Thriller
3896,3826,"Way of the Gun, The (2000)",Crime|Thriller
3897,3827,Almost Famous (2000),Comedy|Drama
3898,3828,Bait (2000),Action|Comedy
3899,3829,Circus (2000),Comedy
3900,3830,Crime and Punishment in Suburbia (2000),Comedy|Drama
3901,3831,Duets (2000),Comedy|Drama
3902,3832,Goya in Bordeaux (Goya en Bodeos) (1999),Drama
3903,3833,Urbania (2000),Drama
3904,3834,"Uninvited Guest, An (2000)",Drama
3905,3835,"Specials, The (2000)",Comedy
3906,3836,Under Suspicion (2000),Crime
3907,3837,"Prince of Central Park, The (1999)",Drama
3908,3838,Urban Legends: Final Cut (2000),Horror
3909,3839,Woman on Top (2000),Comedy|Romance
3910,3840,Dancer in the Dark (2000),Drama|Musical
3911,3841,Best in Show (2000),Comedy
3912,3842,Beautiful (2000),Comedy|Drama
3913,3843,Barenaked in America (1999),Documentary
3914,3844,"Broken Hearts Club, The (2000)",Drama
3915,3845,Girlfight (2000),Drama
3916,3846,Remember the Titans (2000),Drama
3917,3847,Hellraiser (1987),Horror
3918,3848,Hellbound: Hellraiser II (1988),Horror
3919,3849,Hellraiser III: Hell on Earth (1992),Horror
3920,3850,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy
3921,3851,Beach Party (1963),Comedy
3922,3852,Bikini Beach (1964),Comedy
3923,3853,Return of the Fly (1959),Horror|Sci-Fi
3924,3854,Pajama Party (1964),Comedy
3925,3855,Stranger Than Paradise (1984),Comedy
3926,3856,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
3927,3857,Fantastic Voyage (1966),Adventure|Sci-Fi
3928,3858,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
3929,3859,"Bank Dick, The (1940)",Comedy
3930,3860,"Creature From the Black Lagoon, The (1954)",Horror
3931,3861,"Giant Gila Monster, The (1959)",Horror|Sci-Fi
3932,3862,"Invisible Man, The (1933)",Horror|Sci-Fi
3933,3863,"Killer Shrews, The (1959)",Horror|Sci-Fi
3934,3864,Kronos (1957),Sci-Fi
3935,3865,Kronos (1973),Horror
3936,3866,"Phantom of the Opera, The (1943)",Drama|Thriller
3937,3867,Runaway (1984),Sci-Fi|Thriller
3938,3868,"Slumber Party Massacre, The (1982)",Horror
3939,3869,"Slumber Party Massacre II, The (1987)",Horror
3940,3870,"Slumber Party Massacre III, The (1990)",Horror
3941,3871,Sorority House Massacre (1986),Horror
3942,3872,Sorority House Massacre II (1990),Horror
3943,3873,Bamboozled (2000),Comedy
3944,3874,Bootmen (2000),Comedy|Drama
3945,3875,Digimon: The Movie (2000),Adventure|Animation|Children's
